,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Month,Delivery Days
2015,2016,CA-2016-145905,2016-09-18,2016-09-23,Standard Class,AM-10705,Anne McFarland,consumer,United States,Auburn,Alabama,36830,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0.0,117.0104,9,5
2016,2017,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,BK-11260,Berenike Kampe,consumer,United States,San Bernardino,California,92404,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,17.568,2,0.2,6.3684,3,4
2017,2018,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,BK-11260,Berenike Kampe,consumer,United States,San Bernardino,California,92404,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,0.0,6.8714,3,4
2018,2019,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,BK-11260,Berenike Kampe,consumer,United States,San Bernardino,California,92404,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,33.36,4,0.0,8.6736,3,4
2019,2020,CA-2015-113110,2015-03-19,2015-03-23,Standard Class,BK-11260,Berenike Kampe,consumer,United States,San Bernardino,California,92404,West,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,0.0,19.6686,3,4
2020,2021,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,Rick Huthwaite,home office,United States,Providence,Rhode Island,2908,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,0.0,481.869,9,2
2021,2022,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,Rick Huthwaite,home office,United States,Providence,Rhode Island,2908,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0.0,7.668,9,2
2022,2023,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,Rick Huthwaite,home office,United States,Providence,Rhode Island,2908,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,49.53,3,0.0,23.7744,9,2
2023,2024,CA-2016-168354,2016-09-19,2016-09-21,First Class,RH-19510,Rick Huthwaite,home office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,244.2496,9,2
2024,2025,US-2017-111241,2017-08-20,2017-08-22,Second Class,GM-14500,Gene McClure,consumer,United States,Fresno,California,93727,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239.12,5,0.2,77.714,8,2
2025,2026,CA-2015-114237,2015-03-13,2015-03-15,First Class,MC-17275,Marc Crier,consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.7488,3,2
2026,2027,CA-2016-113516,2016-09-08,2016-09-10,Second Class,VM-21685,Valerie Mitchum,home office,United States,Lancaster,California,93534,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,0.2,11.5584,9,2
2027,2028,CA-2016-113516,2016-09-08,2016-09-10,Second Class,VM-21685,Valerie Mitchum,home office,United States,Lancaster,California,93534,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,67.136,4,0.2,23.4976,9,2
2028,2029,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,GP-14740,Guy Phonely,corporate,United States,Leominster,Massachusetts,1453,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,0.0,6.9231,11,4
2029,2030,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,GP-14740,Guy Phonely,corporate,United States,Leominster,Massachusetts,1453,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",104.9,5,0.0,25.176,11,4
2030,2031,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,GP-14740,Guy Phonely,corporate,United States,Leominster,Massachusetts,1453,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,61.04,4,0.0,30.52,11,4
2031,2032,CA-2015-117961,2015-11-26,2015-11-30,Standard Class,GP-14740,Guy Phonely,corporate,United States,Leominster,Massachusetts,1453,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,10.95,3,0.0,5.1465,11,4
2032,2033,CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,George Bell,corporate,United States,Fort Worth,Texas,76106,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872,12,4
2033,2034,CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,George Bell,corporate,United States,Fort Worth,Texas,76106,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162,12,4
2034,2035,CA-2017-162481,2017-09-25,2017-09-29,Standard Class,CT-11995,Carol Triggs,consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,2,0.0,3.8822,9,4
2035,2036,CA-2017-162481,2017-09-25,2017-09-29,Standard Class,CT-11995,Carol Triggs,consumer,United States,Rochester,Minnesota,55901,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,3,0.0,51.2943,9,4
2036,2037,CA-2015-119214,2015-01-23,2015-01-27,Standard Class,CW-11905,Carl Weiss,home office,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0.0,13.9392,1,4
2037,2038,CA-2015-119214,2015-01-23,2015-01-27,Standard Class,CW-11905,Carl Weiss,home office,United States,Bozeman,Montana,59715,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,14.62,2,0.0,6.8714,1,4
2038,2039,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,Skye Norling,home office,United States,Peoria,Arizona,85345,West,OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,11.952,3,0.2,4.3326,6,5
2039,2040,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,Skye Norling,home office,United States,Peoria,Arizona,85345,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,4.536,7,0.7,-3.3264,6,5
2040,2041,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,Skye Norling,home office,United States,Peoria,Arizona,85345,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,9.156,2,0.7,-6.104,6,5
2041,2042,CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,Skye Norling,home office,United States,Peoria,Arizona,85345,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,75.36,5,0.2,20.724,6,5
2042,2043,CA-2015-104493,2015-10-02,2015-10-08,Standard Class,EB-13705,Ed Braxton,corporate,United States,San Diego,California,92105,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,57.504,6,0.2,20.1264,10,6
2043,2044,US-2017-158946,2017-11-18,2017-11-23,Standard Class,JW-15220,Jane Waco,corporate,United States,Lakewood,Ohio,44107,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,38.864,7,0.2,7.7728,11,5
2044,2045,CA-2014-129168,2014-08-17,2014-08-23,Standard Class,KB-16585,Ken Black,corporate,United States,Houston,Texas,77095,Central,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,15.552,3,0.2,5.4432,8,6
2045,2046,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,MC-17590,Matt Collister,corporate,United States,Perth Amboy,New Jersey,8861,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.64,2,0.0,45.5392,7,4
2046,2047,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,MC-17590,Matt Collister,corporate,United States,Perth Amboy,New Jersey,8861,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,597.0,3,0.0,280.59,7,4
2047,2048,CA-2016-131835,2016-07-17,2016-07-21,Standard Class,MC-17590,Matt Collister,corporate,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.6304,7,4
2048,2049,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,Clytie Kelty,consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8,7,0.2,36.225,7,2
2049,2050,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,Clytie Kelty,consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,0.7,-2.0016,7,2
2050,2051,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,Clytie Kelty,consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,6.48,4,0.7,-4.752,7,2
2051,2052,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,Clytie Kelty,consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,341.488,8,0.3,-73.176,7,2
2052,2053,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,Clytie Kelty,consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,11.12,5,0.2,0.834,7,2
2053,2054,CA-2015-142237,2015-07-11,2015-07-13,First Class,CK-12595,Clytie Kelty,consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",25.344,6,0.2,3.4848,7,2
2054,2055,CA-2016-136434,2016-12-01,2016-12-07,Standard Class,RD-19480,Rick Duston,consumer,United States,Richmond,Indiana,47374,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0.0,5.193,12,6
2055,2056,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,Theone Pippenger,consumer,United States,Detroit,Michigan,48227,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0.0,63.984,12,3
2056,2057,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,Theone Pippenger,consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1586.69,7,0.0,412.5394,12,3
2057,2058,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,Theone Pippenger,consumer,United States,Detroit,Michigan,48227,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,84.99,1,0.0,30.5964,12,3
2058,2059,CA-2017-120376,2017-12-22,2017-12-25,First Class,TP-21130,Theone Pippenger,consumer,United States,Detroit,Michigan,48227,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2,0.0,70.006,12,3
2059,2060,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,corporate,United States,Los Angeles,California,90049,West,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34,3,0.0,5.2164,10,4
2060,2061,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,corporate,United States,Los Angeles,California,90049,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,5,0.0,20.878,10,4
2061,2062,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,corporate,United States,Los Angeles,California,90049,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15.968,2,0.2,5.3892,10,4
2062,2063,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,corporate,United States,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,64.74,13,0.0,30.4278,10,4
2063,2064,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,10,4
2064,2065,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,corporate,United States,Los Angeles,California,90049,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,405.64,4,0.0,12.1692,10,4
2065,2066,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,corporate,United States,Los Angeles,California,90049,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,146.352,3,0.2,-9.147,10,4
2066,2067,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,corporate,United States,Los Angeles,California,90049,West,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,0.0,47.8629,10,4
2067,2068,CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,Greg Guthrie,corporate,United States,Los Angeles,California,90049,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,12.39,3,0.0,3.717,10,4
2068,2069,CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,consumer,United States,Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,0.0,69.986,4,6
2069,2070,CA-2015-133452,2015-04-13,2015-04-19,Standard Class,ZC-21910,Zuschuss Carroll,consumer,United States,Pomona,California,91767,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,710.832,3,0.2,-97.7394,4,6
2070,2071,CA-2016-146521,2016-07-21,2016-07-23,Second Class,CC-12610,Corey Catlett,corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1.941,1,0.7,-1.294,7,2
2071,2072,US-2017-110996,2017-11-20,2017-11-25,Standard Class,KA-16525,Kelly Andreada,consumer,United States,Ontario,California,91761,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,0.2,-46.137,11,5
2072,2073,CA-2016-129693,2016-11-26,2016-12-02,Standard Class,TC-20980,Tamara Chand,corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312,2,0.2,2.5592,11,6
2073,2074,CA-2017-122504,2017-11-07,2017-11-12,Second Class,DB-13270,Deborah Brumfield,home office,United States,Brentwood,California,94513,West,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,0.0,13.7931,11,5
2074,2075,CA-2017-122504,2017-11-07,2017-11-12,Second Class,DB-13270,Deborah Brumfield,home office,United States,Brentwood,California,94513,West,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7,0.2,66.6351,11,5
2075,2076,CA-2014-131051,2014-12-01,2014-12-05,Standard Class,TR-21325,Toby Ritter,consumer,United States,San Francisco,California,94122,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0.0,28.518,12,4
2076,2077,CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,Bart Folk,consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,0.0,19.95,9,3
2077,2078,CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,Bart Folk,consumer,United States,Baltimore,Maryland,21215,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.3494,9,3
2078,2079,CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,Bart Folk,consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,94.85,5,0.0,45.528,9,3
2079,2080,CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,Maribeth Schnelling,consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,106.232,7,0.2,37.1812,12,5
2080,2081,CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,Maribeth Schnelling,consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2,0.2,11.1984,12,5
2081,2082,CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,Maribeth Schnelling,consumer,United States,Phoenix,Arizona,85023,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352,12,5
2082,2083,CA-2017-104647,2017-02-23,2017-03-01,Standard Class,CK-12595,Clytie Kelty,consumer,United States,Los Angeles,California,90008,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,0.0,16.848,2,6
2083,2084,CA-2014-110352,2014-11-23,2014-11-29,Standard Class,ED-13885,Emily Ducich,home office,United States,Houston,Texas,77036,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88,11,6
2084,2085,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,consumer,United States,New York City,New York,10009,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,0.0,56.1752,6,5
2085,2086,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,consumer,United States,New York City,New York,10009,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,18.45,5,0.0,8.6715,6,5
2086,2087,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,consumer,United States,New York City,New York,10009,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.988,6,5
2087,2088,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,consumer,United States,New York City,New York,10009,East,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,3,0.0,68.9631,6,5
2088,2089,CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,consumer,United States,New York City,New York,10009,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2,0.0,1.4652,6,5
2089,2090,CA-2015-139290,2015-10-26,2015-10-30,Standard Class,MY-17380,Maribeth Yedwab,corporate,United States,Rancho Cucamonga,California,91730,West,OFF-LA-10004008,Office Supplies,Labels,Avery 507,5.76,2,0.0,2.6496,10,4
2090,2091,CA-2017-166142,2017-07-15,2017-07-19,Standard Class,MM-17260,Magdelene Morse,consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,26.55,3,0.0,13.0095,7,4
2091,2092,CA-2017-166142,2017-07-15,2017-07-19,Standard Class,MM-17260,Magdelene Morse,consumer,United States,Wilmington,Delaware,19805,East,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,310.443,3,0.3,-48.7839,7,4
2092,2093,CA-2014-145926,2014-11-17,2014-11-21,Standard Class,MP-17470,Mark Packer,home office,United States,Moorhead,Minnesota,56560,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,479.9,5,0.0,81.583,11,4
2093,2094,CA-2015-149678,2015-04-13,2015-04-15,Second Class,AW-10840,Anthony Witt,consumer,United States,Farmington,New Mexico,87401,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.0,0.3864,4,2
2094,2095,US-2015-164357,2015-11-25,2015-11-29,Standard Class,SF-20065,Sandra Flanagan,consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,13.12,5,0.2,1.476,11,4
2095,2096,US-2016-146570,2016-05-15,2016-05-20,Standard Class,SN-20710,Steve Nguyen,home office,United States,Jackson,Mississippi,39212,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,8,0.0,240.5648,5,5
2096,2097,US-2016-146570,2016-05-15,2016-05-20,Standard Class,SN-20710,Steve Nguyen,home office,United States,Jackson,Mississippi,39212,South,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,4,0.0,25.7488,5,5
